#sec,nsec,x,y,z,qx,qy,qz,qw
1583841904,799876864,-25.2017,-218.339,-3.13959,-0.025135,-0.0495041,0.76503,0.641597
1583841904,899621376,-25.2372,-218.166,-3.14698,-0.0222523,-0.0480848,0.772722,0.632529
1583841904,999835136,-25.2585,-217.994,-3.09754,-0.0105981,-0.0357361,0.760493,0.648275
1583841905,100236288,-25.2813,-217.884,-3.0503,-0.011337,-0.0269931,0.768785,0.638837
1583841905,200525312,-25.3037,-217.879,-3.10986,-0.0150892,-0.0347582,0.768899,0.638246
1583841905,300712960,-25.3344,-217.882,-3.13461,-0.0187254,-0.0444187,0.766743,0.640141
1583841905,401063936,-25.3798,-217.811,-3.12997,-0.0143388,-0.0399323,0.755069,0.654271
1583841905,501371648,-25.4757,-217.681,-3.19674,-0.0108603,-0.0341383,0.742272,0.66914
1583841905,601355776,-25.494,-217.585,-3.21135,-0.00356846,-0.0474129,0.740424,0.670456
1583841905,701143552,-25.5574,-217.41,-3.13324,-0.00514432,-0.0571836,0.748198,0.660987
1583841905,800483840,-25.5725,-217.355,-3.13036,-0.00820191,-0.0455914,0.754198,0.655011
1583841905,900129280,-25.5888,-217.337,-3.17054,-0.00892777,-0.0378704,0.749011,0.661414
1583841905,999884544,-25.6205,-217.208,-3.12826,-0.023067,-0.0502491,0.764555,0.642183
1583841906,99696384,-25.6926,-217.13,-3.193,-0.0207284,-0.048951,0.768292,0.637888
1583841906,199693312,-25.6757,-217.031,-3.20289,-0.00457547,-0.0377673,0.770777,0.635968
1583841906,299492608,-25.7776,-216.85,-3.16836,0.00121134,-0.0269508,0.788856,0.613986
1583841906,400032000,-25.8053,-216.702,-3.1145,-0.00487954,-0.0265874,0.78201,0.622679
1583841906,500478720,-25.8852,-216.716,-3.14302,-0.0168899,-0.0298422,0.788908,0.613553
1583841906,601093888,-25.943,-216.583,-3.13896,-0.0202072,-0.0290294,0.769108,0.638139
1583841906,701568768,-25.9974,-216.537,-3.18509,-0.0156566,-0.0243355,0.763151,0.645572
1583841906,801858560,-26.0168,-216.47,-3.21513,-0.00517958,-0.0220109,0.750871,0.660061
1583841906,901837568,-26.0963,-216.38,-3.21724,0.00402569,-0.021145,0.722978,0.690535
1583841907,1771008,-26.0946,-216.231,-3.17897,-0.00591398,-0.0233669,0.743811,0.667955
1583841907,100654336,-26.1688,-216.194,-3.16979,-0.00499415,-0.0275077,0.744421,0.667126
1583841907,200414976,-26.2232,-216.109,-3.18594,0.00460718,-0.0336929,0.722828,0.690191
1583841907,300073728,-26.1998,-215.99,-3.14855,-0.00444316,-0.0430129,0.756892,0.652108
1583841907,399078656,-26.3099,-215.929,-3.21115,-0.00224947,-0.0404023,0.770736,0.635869
1583841907,499332352,-26.3552,-215.774,-3.19915,0.0119378,-0.0197879,0.756778,0.653264
1583841907,600215552,-26.3176,-215.584,-3.16629,-0.0025531,0.00210249,0.7588,0.651316
1583841907,700476928,-26.4167,-215.509,-3.15152,-0.0223971,-0.0100074,0.767616,0.640441
1583841907,801158912,-26.4838,-215.504,-3.15977,-0.0270567,-0.0312255,0.747083,0.663446
1583841907,901788160,-26.5373,-215.456,-3.17851,-0.0204099,-0.0224449,0.739537,0.672432
1583841908,2161408,-26.5714,-215.413,-3.21851,-0.0147368,-0.018697,0.724086,0.689299
1583841908,102213120,-26.6709,-215.288,-3.23947,-0.0086417,-0.0301116,0.700726,0.712743
1583841908,202068736,-26.6799,-215.11,-3.18103,-0.00994449,-0.0501405,0.69327,0.718863
1583841908,301135104,-26.7458,-215.072,-3.17817,-0.0118237,-0.0463831,0.699315,0.713209
1583841908,400888832,-26.7351,-215.019,-3.15492,-0.011937,-0.0361323,0.680631,0.731637
1583841908,500469504,-26.7934,-214.889,-3.17424,-0.0218385,-0.0369853,0.679393,0.732517
1583841908,600150784,-26.7781,-214.78,-3.1884,-0.0243544,-0.0442743,0.682648,0.728998
1583841908,699572224,-26.7909,-214.598,-3.2021,-0.00892232,-0.0288846,0.703095,0.710453
1583841908,799405312,-26.8538,-214.524,-3.18964,-0.00321507,-0.0148257,0.703962,0.710075
1583841908,899866624,-26.8295,-214.436,-3.17066,-0.0126436,-0.0110751,0.702546,0.71144
1583841909,99840,-26.8885,-214.371,-3.18556,-0.0218507,-0.0276998,0.714402,0.698846
1583841909,100584960,-26.9693,-214.273,-3.15556,-0.0140023,-0.0272551,0.700411,0.713082
1583841909,201324032,-27.0211,-214.162,-3.21447,-0.0213705,-0.0278742,0.692189,0.720861
1583841909,301723648,-27.0589,-214.123,-3.2305,-0.0168779,-0.0376898,0.679211,0.73278
1583841909,402042112,-27.0381,-213.887,-3.16596,-0.0162147,-0.0518753,0.673631,0.737066
1583841909,501401088,-27.1095,-213.827,-3.18702,-0.0186714,-0.0531472,0.680922,0.730186
1583841909,601220352,-27.0982,-213.776,-3.15298,-0.0187696,-0.0409743,0.665199,0.745304
1583841909,700976640,-27.0656,-213.642,-3.13973,-0.0263052,-0.0295299,0.662425,0.748083
1583841909,800527360,-27.1045,-213.62,-3.19919,-0.0329528,-0.0347283,0.670414,0.740441
1583841909,900183296,-27.1106,-213.432,-3.23916,-0.0193647,-0.0329948,0.672865,0.738775
1583841910,3072,-27.079,-213.343,-3.21225,-0.00603028,-0.0236333,0.683965,0.729107
1583841910,99615488,-27.1025,-213.189,-3.1812,-0.0105058,-0.0256005,0.695873,0.717631
1583841910,199547392,-27.1661,-213.223,-3.21131,-0.0153103,-0.027593,0.705352,0.708155
1583841910,299990528,-27.2437,-213.117,-3.20552,-0.0166054,-0.0283843,0.695947,0.71734
1583841910,400709120,-27.2532,-212.965,-3.20509,-0.0171789,-0.0244203,0.698985,0.714512
1583841910,501239296,-27.3382,-212.887,-3.23097,-0.0147898,-0.0280096,0.686451,0.726486
1583841910,602049024,-27.2533,-212.707,-3.20033,-0.0199919,-0.0429037,0.659863,0.749894
1583841910,701855232,-27.392,-212.75,-3.22318,-0.0169018,-0.0463929,0.661965,0.747907
1583841910,801750272,-27.3623,-212.56,-3.17084,-0.00607944,-0.0399079,0.646347,0.761975
1583841910,901314816,-27.3273,-212.475,-3.15214,-0.0159988,-0.0429428,0.647216,0.760928
1583841911,402176,-27.3164,-212.386,-3.16046,-0.0256985,-0.0479135,0.652958,0.75544
1583841911,99515904,-27.3993,-212.296,-3.19857,-0.0197501,-0.044594,0.665386,0.744904
1583841911,199300864,-27.3535,-212.13,-3.19664,-0.00993861,-0.032177,0.665882,0.745296
1583841911,298922752,-27.4174,-212.018,-3.20315,-0.0076718,-0.0294864,0.681549,0.731138
1583841911,399239168,-27.458,-211.976,-3.17207,-0.011069,-0.0336677,0.67822,0.734004
1583841911,499815424,-27.4641,-211.827,-3.11572,-0.0173537,-0.0368077,0.681234,0.730934
1583841911,600471808,-27.527,-211.683,-3.13112,-0.0238099,-0.0398217,0.668832,0.741965
1583841911,701282304,-27.5441,-211.537,-3.17516,-0.0187136,-0.0465407,0.642705,0.76447
1583841911,801826048,-27.5413,-211.586,-3.19705,-0.0193174,-0.0502,0.652899,0.755533
1583841911,901270784,-27.5925,-211.471,-3.15845,-0.017231,-0.0536157,0.645013,0.762094
1583841912,932608,-27.6405,-211.325,-3.14742,-0.0137052,-0.0482112,0.652681,0.755973
1583841912,100422144,-27.6098,-211.269,-3.13632,-0.0160159,-0.0462238,0.654731,0.754278
1583841912,199810304,-27.6166,-211.164,-3.15969,-0.0234442,-0.0385849,0.662224,0.747945
1583841912,299452416,-27.6496,-211.124,-3.21109,-0.0128424,-0.0344851,0.66703,0.744121
1583841912,399405568,-27.5976,-210.924,-3.16385,-0.00201113,-0.0239075,0.671618,0.740509
1583841912,499507968,-27.6647,-210.876,-3.16586,-0.0083307,-0.0242824,0.671892,0.740204
1583841912,599918848,-27.6598,-210.755,-3.15669,-0.0172065,-0.0328191,0.670838,0.740678
1583841912,700468736,-27.6971,-210.758,-3.15597,-0.0179095,-0.0309023,0.661478,0.749114
1583841912,800958464,-27.7178,-210.625,-3.20281,-0.0228499,-0.0251228,0.656027,0.753973
1583841912,901160192,-27.7894,-210.529,-3.21871,-0.0201804,-0.0294776,0.639924,0.767607
1583841913,1553920,-27.7191,-210.379,-3.16206,-0.0114703,-0.0464144,0.612464,0.789052
1583841913,101043456,-27.8601,-210.295,-3.18604,-0.0108721,-0.0475863,0.63933,0.767382
1583841913,200802816,-27.809,-210.191,-3.14153,-0.0125722,-0.0376151,0.637697,0.769265
1583841913,300449792,-27.7795,-210.086,-3.13165,-0.0168635,-0.0366366,0.625939,0.778828
1583841913,400066560,-27.8039,-210.022,-3.18031,-0.0260703,-0.0396877,0.629452,0.775587
1583841913,499994112,-27.8184,-209.818,-3.20263,-0.020186,-0.0350828,0.633253,0.772886
1583841913,599942400,-27.7527,-209.701,-3.18231,-0.00610888,-0.0271196,0.637934,0.769589
1583841913,699944192,-27.7925,-209.626,-3.16367,-0.0109295,-0.0265776,0.645606,0.76313
1583841913,800261376,-27.8111,-209.503,-3.12574,-0.0183219,-0.0289172,0.645683,0.762838
1583841913,900639232,-27.8212,-209.407,-3.18501,-0.0238277,-0.0331205,0.636798,0.76995
1583841914,1062400,-27.8704,-209.34,-3.19322,-0.027195,-0.0297696,0.634483,0.771885
1583841914,101346304,-27.9419,-209.29,-3.24752,-0.0207759,-0.0299572,0.619281,0.784323
1583841914,201743872,-27.8247,-209.098,-3.19683,-0.0165473,-0.0339199,0.607339,0.793545
1583841914,301122304,-27.943,-209.009,-3.20033,-0.0125044,-0.0355727,0.622673,0.781573
1583841914,400901120,-27.915,-208.986,-3.17998,-0.0105637,-0.0374684,0.615386,0.787264
1583841914,500559872,-27.8698,-208.831,-3.12258,-0.0178489,-0.0396808,0.619623,0.783693
1583841914,600020480,-27.9194,-208.736,-3.17281,-0.023867,-0.0369957,0.627505,0.777366
1583841914,699904000,-27.9306,-208.538,-3.20628,-0.0151833,-0.0320999,0.632726,0.773561
1583841914,799985152,-27.881,-208.515,-3.20553,-0.00464658,-0.0332178,0.635193,0.771625
1583841914,899946752,-27.9264,-208.358,-3.14033,-0.00479666,-0.025965,0.646958,0.762068
1583841915,345856,-27.8915,-208.272,-3.11984,-0.0270243,-0.0253031,0.643642,0.764431
1583841915,100644352,-27.9428,-208.175,-3.16694,-0.0363208,-0.025544,0.635243,0.771034
1583841915,201156864,-27.9807,-208.068,-3.17761,-0.0359778,-0.0111217,0.61741,0.785739
1583841915,301523712,-28.0092,-207.954,-3.22573,-0.0285427,-0.0189162,0.596011,0.802246
1583841915,401759488,-27.9472,-207.794,-3.20196,-0.0227635,-0.0416019,0.586963,0.808224
1583841915,501175552,-27.9897,-207.824,-3.18057,-0.0136287,-0.0395329,0.598519,0.800017
1583841915,600800256,-27.9285,-207.684,-3.13406,-0.0161654,-0.0322815,0.593345,0.804139
1583841915,700236032,-27.9718,-207.583,-3.14229,-0.0236403,-0.0352503,0.59737,0.800842
1583841915,799836928,-27.9453,-207.454,-3.2004,-0.0299096,-0.0403177,0.597461,0.800325
1583841915,899600384,-27.9447,-207.332,-3.21897,-0.0163191,-0.0380302,0.604814,0.795291
1583841915,999547648,-27.8758,-207.152,-3.15345,-0.00525065,-0.0215106,0.614111,0.788909
1583841916,99460096,-27.8901,-207.061,-3.14829,-0.01614,-0.0221004,0.628034,0.777705
1583841916,199666944,-27.963,-206.848,-3.12736,-0.0263322,-0.0299514,0.635389,0.771161
1583841916,300253440,-27.9575,-206.851,-3.17766,-0.0273327,-0.0316605,0.619595,0.783806
1583841916,400820480,-27.9822,-206.783,-3.22015,-0.0234427,-0.022252,0.615367,0.787578
1583841916,501333760,-28.0544,-206.692,-3.24828,-0.0172757,-0.0293146,0.58917,0.807292
1583841916,602010880,-27.8875,-206.589,-3.18603,-0.0166616,-0.0416302,0.594342,0.802962
1583841916,701058048,-28.0425,-206.469,-3.17738,-0.0176479,-0.0447479,0.600983,0.797813
1583841916,800944384,-28.0666,-206.383,-3.17752,-0.017813,-0.0380618,0.571493,0.81953
1583841916,900536576,-27.9912,-206.292,-3.15157,-0.0237555,-0.0400837,0.575569,0.816425
1583841916,999938816,-27.9213,-206.126,-3.13267,-0.0311009,-0.0382775,0.585686,0.809036
1583841917,99334656,-27.8949,-206.018,-3.19348,-0.0159207,-0.0296998,0.606667,0.794242
1583841917,199072768,-27.939,-205.926,-3.17551,-0.00962463,-0.015226,0.61547,0.787954
1583841917,299109120,-27.9311,-205.837,-3.12121,-0.0197652,-0.01412,0.616142,0.78726
1583841917,399512320,-27.9909,-205.755,-3.17468,-0.0316482,-0.0276809,0.622176,0.781748
1583841917,500150272,-28.0143,-205.624,-3.16994,-0.027498,-0.0266652,0.60584,0.794664
1583841917,600900352,-27.885,-205.316,-3.16595,-0.0149403,-0.0185558,0.602762,0.797565
1583841917,701161984,-28.0406,-205.41,-3.22255,-0.0183881,-0.024493,0.59755,0.801247
1583841917,801870336,-27.9669,-205.322,-3.18197,-0.0176113,-0.0410601,0.574026,0.817617
1583841917,901378304,-28.0719,-205.291,-3.18577,-0.015242,-0.0467328,0.573999,0.817379
1583841918,1306880,-28.0288,-205.182,-3.13351,-0.0148142,-0.0341656,0.562831,0.825732
1583841918,100816640,-27.9663,-205.052,-3.15105,-0.0241581,-0.0285527,0.567325,0.822644
1583841918,200102656,-27.9486,-204.875,-3.15836,-0.0369389,-0.0372129,0.579382,0.813368
1583841918,299482112,-27.9564,-204.75,-3.16061,-0.0239298,-0.0329067,0.598208,0.800308
1583841918,399488512,-27.8323,-204.569,-3.13791,-0.00716119,-0.0220509,0.59379,0.804286
1583841918,499454976,-27.9131,-204.488,-3.1102,-0.0133216,-0.0211954,0.608819,0.792914
1583841918,599934720,-27.9605,-204.496,-3.13734,-0.0267448,-0.0284842,0.604034,0.796
1583841918,700442624,-27.968,-204.398,-3.15868,-0.0329402,-0.0332468,0.599455,0.799039
1583841918,800950272,-27.9881,-204.259,-3.17241,-0.0321619,-0.0243519,0.599381,0.799446
1583841918,901490688,-27.9962,-204.153,-3.19138,-0.0350463,-0.0330685,0.567037,0.822282
1583841919,1979136,-27.8997,-204.002,-3.13548,-0.0311229,-0.0407233,0.567314,0.821905
1583841919,101406208,-27.9426,-203.933,-3.15192,-0.0260465,-0.0400326,0.566317,0.822803
1583841919,201246976,-27.9872,-203.89,-3.14587,-0.0243471,-0.0304481,0.56046,0.827263
1583841919,300667136,-27.8678,-203.705,-3.12602,-0.0357738,-0.0187621,0.574547,0.817474
1583841919,400025600,-27.8666,-203.597,-3.19355,-0.0402621,-0.0221094,0.574677,0.81709
1583841919,499578368,-27.8388,-203.43,-3.20393,-0.0246233,-0.0230493,0.583194,0.811633
1583841919,599508992,-27.7827,-203.3,-3.11882,-0.0160514,-0.0175622,0.589661,0.8073
1583841919,699490048,-27.827,-203.199,-3.06659,-0.0289872,-0.019295,0.60006,0.799197
1583841919,799742720,-27.89,-203.102,-3.13264,-0.0421508,-0.0252597,0.597186,0.800596
1583841919,900455168,-27.8746,-203.07,-3.15349,-0.0440772,-0.0253683,0.585518,0.809062
1583841920,912896,-27.8745,-202.883,-3.1556,-0.0420641,-0.0206077,0.577723,0.814888
1583841920,101569536,-27.8985,-202.819,-3.22173,-0.0343175,-0.0335691,0.546406,0.836144
1583841920,201746432,-27.8611,-202.726,-3.18754,-0.0302618,-0.0405811,0.55072,0.833153
1583841920,301192192,-27.7971,-202.622,-3.14643,-0.0240028,-0.0386457,0.546413,0.83628
1583841920,400725248,-27.8069,-202.516,-3.08631,-0.0263884,-0.0275683,0.552409,0.832699
1583841920,500035584,-27.734,-202.329,-3.11413,-0.0423883,-0.0207037,0.563727,0.824613
1583841920,599471360,-27.7573,-202.293,-3.18463,-0.0440247,-0.0215326,0.57887,0.813946
1583841920,699126272,-27.7564,-202.195,-3.20013,-0.0243723,-0.0219636,0.570005,0.820986
1583841920,799421696,-27.704,-202.055,-3.17857,-0.0166609,-0.0170855,0.585748,0.810142
1583841920,899563520,-27.6883,-201.903,-3.12074,-0.0300584,-0.0215495,0.588966,0.807311
1583841920,999841792,-27.7871,-201.828,-3.15261,-0.0392049,-0.0208311,0.588675,0.80715
1583841921,100525056,-27.7865,-201.746,-3.16512,-0.0415825,-0.0181935,0.574533,0.817222
1583841921,201041664,-27.8019,-201.615,-3.2073,-0.0479116,-0.0170941,0.552892,0.831698
1583841921,301525504,-27.7761,-201.565,-3.21604,-0.0427825,-0.0355473,0.542744,0.838054
1583841921,401055488,-27.8147,-201.391,-3.16472,-0.0302055,-0.0424685,0.552105,0.832144
1583841921,500882176,-27.6966,-201.301,-3.06056,-0.0175402,-0.029815,0.533827,0.844886
1583841921,600259584,-27.6978,-201.185,-3.09603,-0.0220956,-0.0282169,0.549185,0.834932
1583841921,699680768,-27.6303,-201.057,-3.04175,-0.0326478,-0.0261741,0.555164,0.830688
1583841921,799105024,-27.723,-200.9,-3.16382,-0.023851,-0.0237927,0.565839,0.823827
1583841921,899542784,-27.5658,-200.885,-3.14473,-0.0148246,-0.0236353,0.547451,0.836372
1583841921,999064576,-27.6501,-200.763,-3.11759,-0.0265508,-0.0145663,0.590442,0.806511
1583841922,99318272,-27.6657,-200.627,-3.1082,-0.0376396,-0.0208711,0.580588,0.813059
1583841922,199887104,-27.6687,-200.462,-3.10538,-0.0466027,-0.0266496,0.569492,0.820242
1583841922,300506624,-27.6684,-200.386,-3.15642,-0.0515544,-0.0223384,0.56489,0.823251
1583841922,401124864,-27.6847,-200.277,-3.22543,-0.0403587,-0.0341406,0.530102,0.846285
1583841922,501735168,-27.6237,-200.197,-3.17622,-0.027018,-0.0476487,0.523335,0.850364
1583841922,601111808,-27.6594,-200.044,-3.15479,-0.0203789,-0.0449608,0.527457,0.848146
1583841922,700840704,-27.5853,-199.992,-3.10996,-0.0148359,-0.0359514,0.522367,0.851833
1583841922,800128512,-27.5613,-199.953,-3.1588,-0.023728,-0.0349099,0.531639,0.845918
1583841922,899621376,-27.5648,-199.784,-3.15688,-0.0331325,-0.0313709,0.539168,0.840961
1583841922,999118336,-27.5255,-199.663,-3.15257,-0.0197225,-0.0285266,0.541008,0.840302
1583841923,99149568,-27.4748,-199.52,-3.11161,-0.0211513,-0.0181705,0.542679,0.839477
1583841923,199147264,-27.4639,-199.357,-3.07486,-0.0450009,-0.0200569,0.551959,0.832415
1583841923,299334656,-27.5039,-199.376,-3.13393,-0.0557067,-0.0224042,0.565768,0.822376
1583841923,399772672,-27.5304,-199.212,-3.137,-0.0505092,-0.0251125,0.548792,0.834054
1583841923,500453888,-27.52,-199.164,-3.19434,-0.0401995,-0.0255598,0.537174,0.842125
1583841923,601062656,-27.519,-198.993,-3.18651,-0.0298303,-0.03834,0.514531,0.856095
1583841923,701279232,-27.4477,-198.858,-3.10898,-0.0282724,-0.0458239,0.521571,0.851508
1583841923,800837632,-27.3951,-198.756,-3.0919,-0.0295452,-0.0402188,0.519936,0.852747
1583841923,900361984,-27.4394,-198.705,-3.09908,-0.0289998,-0.0340787,0.527382,0.848449
1583841924,7424,-27.4083,-198.567,-3.08884,-0.036321,-0.0326876,0.53255,0.844987
1583841924,99696640,-27.3738,-198.463,-3.12708,-0.0355071,-0.0247654,0.535323,0.843538
1583841924,199522560,-27.2921,-198.268,-3.14312,-0.0221943,-0.0274385,0.538939,0.841605
1583841924,299701504,-27.3268,-198.242,-3.10541,-0.0171106,-0.02394,0.544199,0.83844
1583841924,400067584,-27.2933,-198.21,-3.05486,-0.0341751,-0.0232106,0.538554,0.841577
1583841924,500281344,-27.3441,-198.043,-3.0826,-0.0391974,-0.0233356,0.540104,0.840361
1583841924,600934912,-27.2595,-197.962,-3.0936,-0.0385903,-0.0195681,0.521717,0.852021
1583841924,701123072,-27.2873,-197.848,-3.1193,-0.0383229,-0.0180042,0.518589,0.853975
1583841924,801447424,-27.2322,-197.728,-3.12554,-0.0308113,-0.0311189,0.497798,0.866186
1583841924,901222912,-27.227,-197.617,-3.13229,-0.0277359,-0.0424579,0.512779,0.857022
1583841925,920320,-27.1904,-197.573,-3.10032,-0.0209595,-0.0393684,0.500421,0.864633
1583841925,100471296,-27.1559,-197.367,-3.05241,-0.0269796,-0.0304614,0.514593,0.856468
1583841925,200073728,-27.1059,-197.3,-3.05586,-0.0472949,-0.028656,0.522838,0.850636
1583841925,299702528,-27.1118,-197.195,-3.11329,-0.043186,-0.0228923,0.53014,0.8465
1583841925,400033280,-27.0035,-197.069,-3.09631,-0.0267223,-0.0214471,0.501585,0.86443
1583841925,500212992,-27.0192,-196.963,-3.06921,-0.0278432,-0.00929115,0.525227,0.850456
1583841925,600404992,-26.9407,-196.897,-3.04539,-0.044026,-0.00787374,0.516537,0.855096
1583841925,700326912,-26.9996,-196.687,-3.05774,-0.0556221,-0.0108193,0.524957,0.849241
1583841925,800643328,-26.9444,-196.612,-3.11304,-0.056627,-0.0137506,0.516792,0.854125
1583841925,900763392,-26.9498,-196.548,-3.12825,-0.0465805,-0.0198005,0.505257,0.861483
1583841926,1142528,-26.9353,-196.335,-3.11967,-0.0341852,-0.0367958,0.480075,0.875789
1583841926,101069568,-26.9622,-196.313,-3.08453,-0.030637,-0.0398966,0.493737,0.868155
1583841926,200884736,-26.8954,-196.211,-3.03766,-0.0289065,-0.0312092,0.48853,0.871509
1583841926,300507648,-26.8064,-196.096,-3.01671,-0.033926,-0.0227828,0.491507,0.869914
1583841926,399974144,-26.8087,-196.02,-3.06996,-0.0478869,-0.0162671,0.502512,0.86309
1583841926,499794944,-26.8003,-195.908,-3.11245,-0.0384095,-0.0147616,0.507046,0.860936
1583841926,599984384,-26.6934,-195.779,-3.06535,-0.0265585,-0.00975759,0.488275,0.872231
1583841926,700015360,-26.6653,-195.603,-3.03033,-0.0320431,-0.0029451,0.506976,0.861359
1583841926,800145664,-26.6192,-195.568,-3.04363,-0.0450869,-0.00685288,0.504007,0.862495
1583841926,900397568,-26.6082,-195.422,-3.04748,-0.0486389,-0.00900923,0.494354,0.867852
1583841927,661248,-26.6299,-195.4,-3.04739,-0.047496,-0.00394369,0.492431,0.869045
1583841927,100841472,-26.6067,-195.231,-3.1392,-0.0416093,-0.0124044,0.470665,0.881243
1583841927,201232128,-26.519,-195.219,-3.08844,-0.0314294,-0.0318309,0.45696,0.888362
1583841927,300691456,-26.5361,-195.004,-3.04575,-0.023052,-0.035829,0.476707,0.878029
1583841927,400484352,-26.4798,-194.933,-3.01256,-0.0208604,-0.0284233,0.470799,0.881536
1583841927,500115456,-26.3696,-194.861,-2.98642,-0.0342254,-0.0253327,0.480988,0.875692
1583841927,599581184,-26.3558,-194.676,-3.04953,-0.0517838,-0.0183951,0.498241,0.865295
1583841927,699450624,-26.3369,-194.566,-3.08439,-0.0408377,-0.0160778,0.488425,0.871502
1583841927,799994624,-26.2528,-194.507,-3.05109,-0.0267901,-0.00436677,0.47582,0.879124
1583841927,900084480,-26.2429,-194.343,-3.01031,-0.0346012,0.00100442,0.479436,0.876894
1583841928,432128,-26.21,-194.277,-2.97478,-0.0490607,-0.00188375,0.478281,0.876833
1583841928,100530176,-26.1896,-194.134,-3.00411,-0.0511498,-0.000989347,0.472357,0.879921
1583841928,200752896,-26.1707,-194.02,-3.03809,-0.0459427,-0.000361814,0.458768,0.887368
1583841928,300914944,-26.1279,-193.956,-3.04971,-0.038144,-0.00995279,0.443202,0.895555
1583841928,400989184,-26.0465,-193.842,-3.01551,-0.0345883,-0.0260841,0.437528,0.898161
1583841928,500492800,-26.0785,-193.717,-2.95703,-0.0369043,-0.0304917,0.439949,0.896746
1583841928,600342784,-26.0069,-193.612,-2.95641,-0.037968,-0.0214299,0.435538,0.899114
1583841928,700258560,-25.9275,-193.585,-2.96809,-0.0431816,-0.016168,0.431605,0.900884
1583841928,799929088,-25.8638,-193.466,-3.01711,-0.0554001,-0.0123672,0.445464,0.893498
1583841928,899718144,-25.804,-193.323,-3.03985,-0.0394919,-0.014959,0.444478,0.894794
1583841928,999933952,-25.6896,-193.224,-2.99537,-0.0242104,-0.00441688,0.442691,0.896336
1583841929,99865600,-25.7262,-193.127,-2.9177,-0.0321586,0.000868442,0.451222,0.891832
1583841929,200233216,-25.6653,-193.049,-2.91333,-0.0527394,-0.00236952,0.452882,0.890006
1583841929,300404224,-25.6185,-192.931,-2.91575,-0.0598769,-0.00111887,0.449003,0.891521
1583841929,400739840,-25.6057,-192.806,-2.99807,-0.0560893,0.00502806,0.440904,0.895786
1583841929,501176064,-25.578,-192.711,-3.00329,-0.0460938,-0.00188556,0.405598,0.912886
1583841929,601721088,-25.4922,-192.65,-2.95519,-0.0436297,-0.0146839,0.390009,0.91966
1583841929,701174784,-25.5081,-192.531,-2.93964,-0.0419645,-0.0195774,0.40751,0.912026
1583841929,800838912,-25.4788,-192.412,-2.91759,-0.0384985,-0.0159204,0.399111,0.915956
1583841929,900681472,-25.3385,-192.355,-2.91408,-0.0481012,-0.0251709,0.384029,0.921724
1583841930,267264,-25.2648,-192.225,-2.94587,-0.0626767,-0.0134436,0.397087,0.91554
1583841930,99851008,-25.252,-192.081,-2.97738,-0.0502224,-0.00507204,0.393565,0.91791
1583841930,200138496,-25.0474,-192.034,-2.90244,-0.039521,0.00616253,0.390179,0.91987
1583841930,299703296,-25.0535,-191.906,-2.87311,-0.0469892,0.0151314,0.41377,0.909042
1583841930,399983872,-25.0305,-191.85,-2.86819,-0.0586549,0.016746,0.407736,0.91106
1583841930,500303616,-24.9967,-191.78,-2.87317,-0.0598903,0.0101897,0.396036,0.916223
1583841930,600758272,-24.9359,-191.646,-2.91431,-0.0567446,0.0105954,0.39021,0.918914
1583841930,701186304,-24.9212,-191.502,-2.90961,-0.0448943,-0.0019554,0.356264,0.933304
1583841930,801645056,-24.7489,-191.45,-2.86817,-0.0390772,-0.0101064,0.354182,0.934305
1583841930,900796928,-24.7793,-191.32,-2.84242,-0.0408,-0.00814329,0.379182,0.924386
1583841931,670464,-24.7521,-191.245,-2.84577,-0.0425806,-0.00788795,0.357425,0.932937
1583841931,100706304,-24.6497,-191.194,-2.82722,-0.0565,-0.0159184,0.344816,0.936833
1583841931,200325888,-24.557,-191.083,-2.87322,-0.0655744,-0.00864812,0.360971,0.930229
1583841931,299934464,-24.4717,-190.942,-2.88296,-0.0444423,-0.0022959,0.363772,0.930424
1583841931,399913216,-24.3157,-190.895,-2.81145,-0.0350387,0.0147277,0.373827,0.92672
1583841931,499670784,-24.2991,-190.796,-2.79248,-0.0462577,0.0199752,0.374113,0.926013
1583841931,600088320,-24.3003,-190.699,-2.79151,-0.0584196,0.0194061,0.367253,0.928082
1583841931,700646400,-24.2119,-190.617,-2.81624,-0.061305,0.0150689,0.347323,0.935618
1583841931,800953600,-24.1764,-190.496,-2.84591,-0.0571704,0.0190627,0.340659,0.938253
1583841931,901220096,-24.1164,-190.454,-2.82196,-0.0477141,0.0103886,0.319883,0.946198
1583841932,1246208,-23.9901,-190.357,-2.79837,-0.0464556,-0.00206246,0.325711,0.944325
1583841932,100539648,-23.9724,-190.301,-2.7758,-0.0419123,-0.00750876,0.334678,0.94137
1583841932,200316160,-24.002,-190.191,-2.76889,-0.0403569,-0.015531,0.316828,0.947497
1583841932,300449024,-23.8549,-190.133,-2.74951,-0.0525854,-0.0265379,0.308356,0.949446
1583841932,399962624,-23.7692,-190.048,-2.77323,-0.0598318,-0.0130153,0.332381,0.941156
1583841932,499644928,-23.6993,-189.948,-2.80746,-0.0448267,-0.00592587,0.331178,0.942484
1583841932,599693312,-23.5682,-189.872,-2.7687,-0.0330714,0.00398556,0.34111,0.939433
1583841932,699650816,-23.5303,-189.774,-2.71755,-0.0407287,0.00316696,0.337519,0.940432
1583841932,800074496,-23.5111,-189.697,-2.70416,-0.0549573,-0.000198568,0.336014,0.940252
